OrderID,LineNumber,ClientID,ProductKey,DateCommande,Quantite,PrixUnitaire,Remise,Region,Statut,Canal
CMD01116,2,CL0098,PR0002,2024-05-24,5,44.12,0,Ouest,Livrée,Boutique
CMD01116,3,CL0098,PR0036,2024-05-24,5,41.83,0,Ouest,En cours,Mobile
CMD01117,1,CL0100,PR0006,2024-01-12,5,5.54,0,Sud,Livrée,En ligne
CMD01118,1,CL0157,PR0026,2025-04-26,3,9.76,0,Île-de-France,En cours,Boutique
CMD01119,1,CL0177,PR0004,2024-07-03,2,14.78,0,Sud,Livrée,Mobile
CMD01119,2,CL0177,PR0028,2024-07-03,3,12.95,0.24,Sud,Livrée,Mobile
CMD01119,3,CL0177,PR0024,2024-07-03,1,7.60,0,Sud,Livrée,Mobile
CMD01120,1,CL0146,PR0059,2025-06-22,5,35.98,0,Nord,Livrée,Mobile
CMD01120,2,CL0146,PR0044,2025-06-22,1,15.86,0,Nord,En cours,En ligne
CMD01120,3,CL0146,PR0004,2025-06-22,1,38.58,0,Nord,En cours,Mobile
CMD01121,1,CL0067,PR0030,2025-06-09,1,30.05,0,Ouest,Livrée,Boutique
CMD01121,2,CL0067,PR0040,2025-06-09,2,9.40,0,Ouest,Livrée,Boutique
CMD01121,3,CL0067,PR0057,2025-06-09,4,5.48,0,Ouest,Livrée,En ligne
CMD01122,1,CL0109,PR0004,2025-04-25,3,34.38,0,Occitanie,En cours,Mobile
CMD01123,1,CL0128,PR0015,2024-07-23,3,32.69,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD01123,2,CL0128,PR0051,2024-07-23,5,35.22,0,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD01124,1,CL0009,PR0031,2024-09-18,2,10.61,0,Est,Livrée,Mobile
CMD01124,2,CL0009,PR0059,2024-09-18,3,3.39,0.18,Est,Livrée,Mobile
CMD01125,1,CL0133,PR0022,2024-08-08,4,18.96,0,Nord,Livrée,Mobile
CMD01125,2,CL0133,PR0053,2024-08-08,1,41.10,0,Nord,Livrée,Boutique
CMD01125,3,CL0133,PR0059,2024-08-08,2,12.64,0,Nord,Annulée,Mobile
CMD01125,4,CL0133,PR0028,2024-08-08,2,43.52,0,Nord,Livrée,Mobile
CMD01126,1,CL0050,PR0045,2024-04-13,4,26.59,0,Sud,Livrée,En ligne
CMD01126,2,CL0050,PR0052,2024-04-13,2,40.61,0.06,Sud,Livrée,En ligne
CMD01126,3,CL0050,PR0040,2024-04-13,4,29.13,0,Sud,Livrée,Mobile
CMD01127,1,CL0051,PR0046,2024-04-17,3,16.22,0,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD01127,2,CL0051,PR0025,2024-04-17,5,15.62,0,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD01127,3,CL0051,PR0024,2024-04-17,4,5.74,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD01128,1,CL0074,PR0042,2025-02-06,5,24.61,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD01128,2,CL0074,PR0059,2025-02-06,3,36.02,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD01128,3,CL0074,PR0038,2025-02-06,4,28.90,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD01129,1,CL0030,PR0018,2024-06-15,3,43.80,0.03,Est,Livrée,Mobile
CMD01129,2,CL0030,PR0046,2024-06-15,3,25.97,0.12,Est,Livrée,En ligne
CMD01129,3,CL0030,PR0014,2024-06-15,3,45.17,0,Est,Livrée,En ligne
CMD01129,4,CL0030,PR0038,2024-06-15,5,18.51,0.10,Est,Livrée,Boutique
CMD01130,1,CL0068,PR0041,2024-03-16,4,42.23,0,Est,Livrée,Boutique
CMD01130,2,CL0068,PR0060,2024-03-16,2,2.42,0,Est,Livrée,En ligne
CMD01131,1,CL0096,PR0040,2024-04-28,1,19.69,0.14,Nord,En cours,Mobile
CMD01131,2,CL0096,PR0001,2024-04-28,3,4.87,0,Nord,Livrée,Boutique
CMD01131,3,CL0096,PR0055,2024-04-28,3,19.11,0,Nord,Annulée,En ligne
CMD01131,4,CL0096,PR0020,2024-04-28,3,25.61,0.18,Nord,Livrée,Mobile
CMD01132,1,CL0041,PR0026,2025-07-09,1,25.06,0,Île-de-France,En cours,Boutique
CMD01133,1,CL0190,PR0023,2024-06-11,4,38.04,0,Île-de-France,Livrée,Boutique
CMD01133,2,CL0190,PR0001,2024-06-11,5,14.23,0.10,Île-de-France,Livrée,Boutique
CMD01133,3,CL0190,PR0052,2024-06-11,4,35.49,0,Île-de-France,Livrée,Boutique
CMD01133,4,CL0190,PR0039,2024-06-11,1,8.55,0.18,Île-de-France,En cours,Mobile
CMD01134,1,CL0073,PR0050,2024-02-02,5,2.57,0.29,Nord,Livrée,Boutique
CMD01134,2,CL0073,PR0017,2024-02-02,2,7.70,0,Nord,Livrée,Boutique
CMD01134,3,CL0073,PR0049,2024-02-02,3,32.27,0,Nord,Livrée,Boutique
CMD01134,4,CL0073,PR0043,2024-02-02,2,29.63,0,Nord,Livrée,Mobile
CMD01135,1,CL0156,PR0055,2024-04-13,1,3.18,0.22,Auvergne-Rhône-Alpes,En cours,En ligne
CMD01135,2,CL0156,PR0028,2024-04-13,5,42.12,0,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD01136,1,CL0142,PR0039,2024-04-02,3,42.11,0,Ouest,Livrée,En ligne
CMD01136,2,CL0142,PR0029,2024-04-02,3,36.49,0,Ouest,Livrée,Mobile
CMD01136,3,CL0142,PR0041,2024-04-02,5,14.37,0,Ouest,Livrée,Boutique
CMD01136,4,CL0142,PR0045,2024-04-02,3,10.58,0,Ouest,Annulée,En ligne
CMD01137,1,CL0044,PR0013,2024-10-25,4,20.19,0,Est,Livrée,Boutique
CMD01137,2,CL0044,PR0003,2024-10-25,3,20.41,0,Est,Livrée,En ligne
CMD01137,3,CL0044,PR0040,2024-10-25,4,13.62,0,Est,Livrée,En ligne
CMD01137,4,CL0044,PR0019,2024-10-25,3,43.14,0.24,Est,Livrée,Boutique
CMD01138,1,CL0107,PR0001,2025-08-25,1,13.65,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD01139,1,CL0038,PR0030,2025-03-23,2,3.12,0,Bretagne,En cours,Mobile
CMD01140,1,CL0077,PR0058,2024-10-02,5,34.59,0,Ouest,Livrée,Boutique
CMD01140,2,CL0077,PR0054,2024-10-02,5,33.94,0,Ouest,Livrée,Boutique
CMD01140,3,CL0077,PR0009,2024-10-02,5,43.75,0,Ouest,Livrée,Boutique
CMD01140,4,CL0077,PR0049,2024-10-02,3,36.88,0,Ouest,En cours,Boutique
CMD01141,1,CL0177,PR0038,2025-06-10,2,11.23,0.11,Sud,Annulée,Boutique
CMD01141,2,CL0177,PR0016,2025-06-10,5,24.61,0,Sud,Livrée,Mobile
CMD01142,1,CL0161,PR0022,2024-10-15,3,19.97,0,Sud,Livrée,En ligne
CMD01143,1,CL0185,PR0049,2025-12-08,2,5.37,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD01143,2,CL0185,PR0001,2025-12-08,3,18.76,0,Auvergne-Rhône-Alpes,En cours,Boutique
CMD01143,3,CL0185,PR0035,2025-12-08,5,8.06,0.16,Auvergne-Rhône-Alpes,Annulée,Boutique
CMD01144,1,CL0153,PR0047,2025-07-17,4,45.41,0,Sud,Livrée,Boutique
CMD01144,2,CL0153,PR0035,2025-07-17,1,36.13,0,Sud,En cours,En ligne
CMD01144,3,CL0153,PR0043,2025-07-17,2,33.87,0,Sud,Annulée,En ligne
CMD01144,4,CL0153,PR0024,2025-07-17,1,27.98,0,Sud,Livrée,En ligne
CMD01145,1,CL0058,PR0014,2025-08-20,2,26.83,0,Bretagne,Livrée,En ligne
CMD01145,2,CL0058,PR0038,2025-08-20,2,46.21,0.08,Bretagne,En cours,Boutique
CMD01145,3,CL0058,PR0021,2025-08-20,5,46.82,0,Bretagne,Livrée,En ligne
CMD01146,1,CL0099,PR0040,2025-03-04,1,33.81,0,Est,En cours,Boutique
CMD01146,2,CL0099,PR0030,2025-03-04,3,44.89,0,Est,Livrée,En ligne
CMD01146,3,CL0099,PR0041,2025-03-04,2,28.59,0,Est,Livrée,En ligne
CMD01146,4,CL0099,PR0004,2025-03-04,2,37.11,0.24,Est,Livrée,Boutique
CMD01147,1,CL0037,PR0015,2024-01-09,1,41.37,0,Île-de-France,Annulée,En ligne
CMD01147,2,CL0037,PR0005,2024-01-09,2,19.51,0,Île-de-France,Livrée,Boutique
CMD01148,1,CL0190,PR0013,2025-05-12,2,20.60,0,Île-de-France,Livrée,Mobile
CMD01148,2,CL0190,PR0030,2025-05-12,3,40.30,0.03,Île-de-France,Livrée,Mobile
CMD01148,3,CL0190,PR0040,2025-05-12,3,10.37,0,Île-de-France,Livrée,En ligne
CMD01149,1,CL0096,PR0017,2024-05-20,4,30.42,0.19,Nord,Livrée,Boutique
CMD01150,1,CL0041,PR0027,2025-12-10,1,40.48,0,Île-de-France,Livrée,Mobile
CMD01150,2,CL0041,PR0037,2025-12-10,4,46.71,0,Île-de-France,Livrée,Mobile
CMD01150,3,CL0041,PR0053,2025-12-10,5,18.78,0,Île-de-France,Livrée,En ligne
CMD01151,1,CL0065,PR0045,2025-08-27,5,5.30,0,Occitanie,Livrée,Boutique
CMD01151,2,CL0065,PR0057,2025-08-27,3,4.65,0,Occitanie,Livrée,En ligne
CMD01151,3,CL0065,PR0034,2025-08-27,2,22.34,0.02,Occitanie,Livrée,Boutique
CMD01152,1,CL0116,PR0004,2025-02-13,4,15.29,0,Bretagne,Livrée,Mobile
CMD01152,2,CL0116,PR0002,2025-02-13,2,17.74,0,Bretagne,Livrée,Mobile
CMD01153,1,CL0109,PR0028,2024-12-12,4,16.91,0,Occitanie,Livrée,Boutique
CMD01153,2,CL0109,PR0006,2024-12-12,1,41.17,0,Occitanie,En cours,Boutique
CMD01153,3,CL0109,PR0024,2024-12-12,1,13.57,0,Occitanie,Livrée,Mobile
CMD01154,1,CL0198,PR0036,2024-05-07,1,4.26,0,Sud,Livrée,Mobile
CMD01154,2,CL0198,PR0053,2024-05-07,2,37.15,0,Sud,Livrée,Boutique
CMD01154,3,CL0198,PR0047,2024-05-07,2,12.91,0,Sud,Livrée,En ligne
CMD01154,4,CL0198,PR0017,2024-05-07,2,10.78,0,Sud,En cours,Mobile
CMD01155,1,CL0102,PR0039,2024-07-23,4,43.96,0,Est,Annulée,Boutique
CMD01155,2,CL0102,PR0040,2024-07-23,1,25.63,0,Est,Livrée,En ligne
CMD01155,3,CL0102,PR0030,2024-07-23,2,37.10,0,Est,Livrée,Boutique
CMD01155,4,CL0102,PR0052,2024-07-23,3,41.01,0,Est,Livrée,Mobile
CMD01156,1,CL0058,PR0055,2024-11-22,4,35.71,0,Bretagne,Annulée,Mobile
CMD01156,2,CL0058,PR0030,2024-11-22,1,7.39,0,Bretagne,Livrée,Boutique
CMD01156,3,CL0058,PR0032,2024-11-22,5,23.64,0,Bretagne,En cours,Mobile
CMD01156,4,CL0058,PR0048,2024-11-22,3,10.76,0,Bretagne,Livrée,Boutique
CMD01157,1,CL0075,PR0011,2025-07-23,4,34.59,0,Occitanie,En cours,Boutique
CMD01157,2,CL0075,PR0031,2025-07-23,5,33.02,0,Occitanie,Livrée,Boutique
CMD01157,3,CL0075,PR0004,2025-07-23,3,15.71,0,Occitanie,Livrée,Boutique
CMD01158,1,CL0195,PR0002,2025-12-06,5,43.16,0,Bretagne,En cours,Boutique
CMD01159,1,CL0079,PR0053,2024-10-10,3,42.27,0.18,Île-de-France,Livrée,En ligne
CMD01160,1,CL0076,PR0024,2024-07-08,2,12.84,0,Sud,Livrée,Mobile
CMD01160,2,CL0076,PR0033,2024-07-08,2,44.35,0,Sud,Livrée,En ligne
CMD01160,3,CL0076,PR0011,2024-07-08,5,18.52,0.07,Sud,Livrée,En ligne
CMD01160,4,CL0076,PR0001,2024-07-08,4,26.11,0.16,Sud,Livrée,En ligne
CMD01161,1,CL0172,PR0010,2025-06-02,1,31.09,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD01162,1,CL0146,PR0023,2024-01-14,5,2.95,0.06,Nord,Livrée,Boutique
CMD01162,2,CL0146,PR0029,2024-01-14,5,2.33,0.23,Nord,Annulée,En ligne
CMD01162,3,CL0146,PR0013,2024-01-14,1,26.51,0,Nord,Livrée,Mobile
CMD01163,1,CL0138,PR0033,2025-09-18,5,32.42,0,Île-de-France,Livrée,Boutique
CMD01164,1,CL0119,PR0029,2025-05-24,2,3.91,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD01164,2,CL0119,PR0013,2025-05-24,2,7.15,0,Auvergne-Rhône-Alpes,En cours,En ligne
CMD01164,3,CL0119,PR0010,2025-05-24,4,22.49,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD01164,4,CL0119,PR0009,2025-05-24,3,2.06,0,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD01165,1,CL0035,PR0039,2024-09-06,4,25.96,0.18,Sud,Livrée,Boutique
CMD01165,2,CL0035,PR0001,2024-09-06,2,37.62,0,Sud,Livrée,Boutique
CMD01165,3,CL0035,PR0009,2024-09-06,5,39.06,0,Sud,Annulée,Boutique
CMD01165,4,CL0035,PR0049,2024-09-06,1,27.88,0,Sud,Livrée,Boutique
CMD01166,1,CL0091,PR0054,2024-03-06,3,5.58,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD01167,1,CL0158,PR0005,2024-04-05,3,30.81,0.01,Ouest,Livrée,Mobile
CMD01167,2,CL0158,PR0033,2024-04-05,3,16.01,0.17,Ouest,Annulée,Mobile
CMD01167,3,CL0158,PR0028,2024-04-05,5,45.75,0,Ouest,Annulée,En ligne
CMD01168,1,CL0144,PR0044,2025-01-21,3,14.73,0,Est,En cours,En ligne
CMD01169,1,CL0153,PR0012,2025-01-23,5,45.22,0,Sud,Livrée,Mobile
CMD01169,2,CL0153,PR0037,2025-01-23,4,4.79,0,Sud,En cours,En ligne
CMD01170,1,CL0160,PR0029,2024-01-06,2,16.03,0.25,Bretagne,En cours,Boutique
CMD01170,2,CL0160,PR0053,2024-01-06,3,18.43,0,Bretagne,Livrée,En ligne
CMD01170,3,CL0160,PR0044,2024-01-06,1,42.78,0,Bretagne,Livrée,Boutique
CMD01171,1,CL0114,PR0028,2025-05-14,5,21.54,0,Occitanie,Livrée,Mobile
CMD01171,2,CL0114,PR0040,2025-05-14,2,34.72,0,Occitanie,En cours,En ligne
CMD01172,1,CL0098,PR0045,2025-08-17,5,9.53,0,Ouest,Livrée,Mobile
CMD01173,1,CL0092,PR0017,2025-08-21,2,10.98,0,Ouest,Livrée,Boutique
CMD01173,2,CL0092,PR0047,2025-08-21,2,38.40,0,Ouest,Livrée,Mobile
CMD01173,3,CL0092,PR0033,2025-08-21,4,5.94,0,Ouest,Annulée,En ligne
CMD01174,1,CL0114,PR0020,2024-06-17,4,36.05,0,Occitanie,Livrée,En ligne
CMD01174,2,CL0114,PR0028,2024-06-17,3,12.47,0,Occitanie,Livrée,Mobile
CMD01175,1,CL0157,PR0048,2024-10-24,5,19.00,0,Île-de-France,Livrée,Boutique
CMD01176,1,CL0077,PR0046,2025-02-22,3,16.56,0,Ouest,Livrée,Mobile
CMD01176,2,CL0077,PR0030,2025-02-22,3,2.02,0,Ouest,Annulée,Boutique
CMD01177,1,CL0153,PR0036,2025-05-03,2,36.62,0,Sud,Livrée,Boutique
CMD01177,2,CL0153,PR0046,2025-05-03,1,30.17,0,Sud,Livrée,Boutique
CMD01177,3,CL0153,PR0042,2025-05-03,2,23.30,0.29,Sud,Annulée,En ligne
CMD01177,4,CL0153,PR0024,2025-05-03,5,15.61,0,Sud,Livrée,En ligne
CMD01178,1,CL0002,PR0022,2025-02-21,3,15.57,0,Occitanie,Livrée,Boutique
CMD01179,1,CL0016,PR0019,2024-04-05,2,17.52,0,Ouest,Livrée,Boutique
CMD01180,1,CL0170,PR0056,2024-12-22,3,23.45,0.16,Nord,Livrée,En ligne
CMD01180,2,CL0170,PR0016,2024-12-22,3,24.37,0,Nord,Livrée,Mobile
CMD01180,3,CL0170,PR0002,2024-12-22,1,9.39,0,Nord,Livrée,Boutique
CMD01181,1,CL0122,PR0031,2024-02-08,5,18.11,0,Ouest,Annulée,Mobile
CMD01181,2,CL0122,PR0060,2024-02-08,5,22.29,0,Ouest,En cours,En ligne
CMD01182,1,CL0193,PR0003,2024-04-03,2,4.93,0,Ouest,En cours,Mobile
CMD01183,1,CL0048,PR0017,2025-08-04,3,36.25,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD01183,2,CL0048,PR0039,2025-08-04,5,4.68,0.19,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD01183,3,CL0048,PR0050,2025-08-04,3,10.87,0,Auvergne-Rhône-Alpes,En cours,Boutique
CMD01184,1,CL0057,PR0056,2024-01-21,5,29.23,0,Est,Livrée,Boutique
CMD01184,2,CL0057,PR0039,2024-01-21,2,26.98,0.23,Est,Livrée,Boutique
CMD01184,3,CL0057,PR0034,2024-01-21,5,19.76,0,Est,Livrée,Mobile
CMD01185,1,CL0018,PR0039,2025-10-20,4,24.43,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD01185,2,CL0018,PR0010,2025-10-20,1,34.26,0,Auvergne-Rhône-Alpes,Annulée,Boutique
CMD01185,3,CL0018,PR0015,2025-10-20,3,11.35,0,Auvergne-Rhône-Alpes,Annulée,Boutique
CMD01185,4,CL0018,PR0031,2025-10-20,4,11.10,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD01186,1,CL0126,PR0002,2024-04-07,5,27.61,0,Occitanie,Livrée,Boutique
CMD01186,2,CL0126,PR0028,2024-04-07,5,32.16,0,Occitanie,Livrée,Mobile
CMD01187,1,CL0198,PR0049,2024-07-09,1,32.51,0,Sud,Annulée,Mobile
CMD01187,2,CL0198,PR0006,2024-07-09,4,35.52,0,Sud,Livrée,En ligne
CMD01188,1,CL0141,PR0056,2025-10-13,3,11.85,0,Occitanie,Annulée,Boutique
CMD01188,2,CL0141,PR0049,2025-10-13,3,46.86,0.11,Occitanie,Livrée,Boutique
CMD01188,3,CL0141,PR0045,2025-10-13,4,7.58,0,Occitanie,Livrée,Mobile
CMD01189,1,CL0131,PR0031,2024-09-12,1,44.99,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD01189,2,CL0131,PR0047,2024-09-12,4,44.58,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD01189,3,CL0131,PR0036,2024-09-12,3,33.44,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD01189,4,CL0131,PR0028,2024-09-12,5,30.71,0.21,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD01190,1,CL0086,PR0055,2024-12-03,4,35.66,0,Bretagne,Livrée,Boutique
CMD01190,2,CL0086,PR0016,2024-12-03,4,10.59,0,Bretagne,Livrée,Boutique
CMD01191,1,CL0031,PR0050,2024-12-25,3,6.52,0,Île-de-France,En cours,Boutique
CMD01191,2,CL0031,PR0026,2024-12-25,2,37.07,0,Île-de-France,En cours,Boutique
CMD01191,3,CL0031,PR0036,2024-12-25,3,21.85,0,Île-de-France,Livrée,En ligne
CMD01191,4,CL0031,PR0054,2024-12-25,5,40.03,0.14,Île-de-France,Livrée,Mobile
CMD01192,1,CL0009,PR0038,2025-06-09,1,44.94,0,Est,En cours,En ligne
CMD01192,2,CL0009,PR0001,2025-06-09,2,9.09,0,Est,En cours,En ligne
CMD01192,3,CL0009,PR0022,2025-06-09,1,34.23,0,Est,Livrée,En ligne
CMD01193,1,CL0158,PR0053,2025-07-01,5,39.48,0,Ouest,Livrée,Boutique
CMD01194,1,CL0104,PR0004,2024-04-25,2,43.34,0,Île-de-France,Livrée,Mobile
CMD01194,2,CL0104,PR0060,2024-04-25,3,6.65,0,Île-de-France,Livrée,Mobile
CMD01194,3,CL0104,PR0023,2024-04-25,5,8.62,0,Île-de-France,Livrée,Boutique
CMD01194,4,CL0104,PR0033,2024-04-25,4,5.35,0,Île-de-France,Livrée,Boutique
CMD01195,1,CL0023,PR0027,2025-07-13,5,45.82,0,Nord,Livrée,Boutique
CMD01195,2,CL0023,PR0006,2025-07-13,4,36.59,0,Nord,Livrée,Mobile
CMD01195,3,CL0023,PR0043,2025-07-13,4,3.68,0,Nord,Livrée,Mobile
CMD01195,4,CL0023,PR0038,2025-07-13,1,10.90,0,Nord,Livrée,En ligne
CMD01196,1,CL0114,PR0050,2024-10-20,1,4.40,0,Occitanie,Livrée,Mobile
CMD01197,1,CL0140,PR0004,2024-07-05,2,35.05,0,Ouest,Annulée,Boutique
CMD01198,1,CL0156,PR0033,2025-12-21,3,17.72,0.04,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD01198,2,CL0156,PR0014,2025-12-21,5,28.83,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD01198,3,CL0156,PR0057,2025-12-21,4,38.54,0,Auvergne-Rhône-Alpes,En cours,Boutique
CMD01199,1,CL0178,PR0053,2025-05-28,3,16.34,0,Ouest,Livrée,Mobile
CMD01200,1,CL0023,PR0011,2024-06-08,5,19.38,0.26,Nord,Livrée,Mobile
CMD01200,2,CL0023,PR0023,2024-06-08,1,5.65,0.03,Nord,En cours,Mobile
CMD01200,3,CL0023,PR0054,2024-06-08,4,30.35,0,Nord,Livrée,Boutique
CMD01201,1,CL0050,PR0042,2025-01-22,5,35.06,0,Sud,En cours,Boutique
CMD01201,2,CL0050,PR0050,2025-01-22,4,42.71,0,Sud,Livrée,Mobile
CMD01201,3,CL0050,PR0011,2025-01-22,5,7.84,0,Sud,Livrée,En ligne
CMD01201,4,CL0050,PR0054,2025-01-22,5,31.45,0,Sud,En cours,Mobile
CMD01202,1,CL0103,PR0035,2024-12-19,1,29.86,0,Est,Livrée,En ligne
CMD01202,2,CL0103,PR0047,2024-12-19,1,16.95,0,Est,En cours,Boutique
CMD01202,3,CL0103,PR0030,2024-12-19,3,30.31,0,Est,Livrée,Boutique
CMD01203,1,CL0167,PR0029,2024-06-26,4,41.25,0.16,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD01203,2,CL0167,PR0012,2024-06-26,2,11.99,0,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD01203,3,CL0167,PR0044,2024-06-26,5,26.91,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD01204,1,CL0088,PR0037,2025-04-08,5,11.07,0,Ouest,Livrée,En ligne
CMD01204,2,CL0088,PR0049,2025-04-08,2,28.36,0,Ouest,Livrée,Mobile
CMD01205,1,CL0165,PR0002,2024-07-03,1,20.91,0,Occitanie,Livrée,En ligne
CMD01206,1,CL0058,PR0024,2024-06-11,5,6.75,0.02,Bretagne,Annulée,Boutique
CMD01206,2,CL0058,PR0037,2024-06-11,1,11.54,0.20,Bretagne,Livrée,Boutique
CMD01206,3,CL0058,PR0017,2024-06-11,5,45.27,0,Bretagne,Livrée,Boutique
CMD01206,4,CL0058,PR0028,2024-06-11,4,22.24,0.15,Bretagne,Livrée,Mobile
CMD01207,1,CL0197,PR0046,2024-06-02,3,46.03,0,Île-de-France,Livrée,En ligne
CMD01207,2,CL0197,PR0046,2024-06-02,2,43.53,0,Île-de-France,Livrée,Mobile
CMD01207,3,CL0197,PR0057,2024-06-02,3,43.39,0,Île-de-France,En cours,Mobile
CMD01207,4,CL0197,PR0031,2024-06-02,2,45.76,0,Île-de-France,Livrée,En ligne
CMD01208,1,CL0161,PR0042,2025-12-08,4,25.17,0.14,Sud,Livrée,Boutique
CMD01208,2,CL0161,PR0029,2025-12-08,5,9.93,0,Sud,Livrée,Boutique
CMD01209,1,CL0059,PR0047,2025-12-27,4,23.51,0,Est,Livrée,Mobile
CMD01209,2,CL0059,PR0033,2025-12-27,4,25.06,0.27,Est,Livrée,Mobile
CMD01210,1,CL0118,PR0018,2024-02-26,2,15.82,0,Nord,Livrée,Boutique
CMD01210,2,CL0118,PR0055,2024-02-26,3,14.97,0,Nord,Livrée,Mobile
CMD01210,3,CL0118,PR0055,2024-02-26,3,30.25,0,Nord,En cours,Boutique
CMD01210,4,CL0118,PR0004,2024-02-26,2,39.45,0,Nord,Livrée,En ligne
CMD01211,1,CL0196,PR0046,2025-09-28,3,23.01,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD01211,2,CL0196,PR0004,2025-09-28,4,9.15,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD01211,3,CL0196,PR0018,2025-09-28,5,26.83,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD01212,1,CL0149,PR0005,2025-04-03,4,20.09,0.24,Est,En cours,Boutique
CMD01213,1,CL0059,PR0051,2024-02-03,3,12.15,0,Est,En cours,Mobile
CMD01213,2,CL0059,PR0016,2024-02-03,3,42.73,0,Est,Annulée,Boutique
CMD01213,3,CL0059,PR0036,2024-02-03,4,14.02,0,Est,Livrée,En ligne
CMD01214,1,CL0043,PR0018,2025-10-25,1,29.36,0.20,Bretagne,Livrée,Boutique
CMD01214,2,CL0043,PR0059,2025-10-25,1,19.50,0,Bretagne,Annulée,Mobile
CMD01215,1,CL0109,PR0053,2025-07-11,1,34.10,0,Occitanie,Livrée,Mobile
CMD01215,2,CL0109,PR0037,2025-07-11,4,3.48,0,Occitanie,Livrée,En ligne
CMD01215,3,CL0109,PR0035,2025-07-11,1,19.80,0,Occitanie,Livrée,Mobile
CMD01215,4,CL0109,PR0019,2025-07-11,2,2.14,0,Occitanie,En cours,En ligne
CMD01216,1,CL0097,PR0038,2024-07-01,5,26.90,0,Île-de-France,Livrée,Mobile
CMD01216,2,CL0097,PR0038,2024-07-01,2,5.84,0.10,Île-de-France,Annulée,En ligne
CMD01216,3,CL0097,PR0054,2024-07-01,4,17.43,0,Île-de-France,Livrée,En ligne
CMD01217,1,CL0173,PR0020,2024-02-08,4,6.38,0,Ouest,En cours,En ligne
CMD01218,1,CL0198,PR0039,2025-06-05,1,5.31,0,Sud,Livrée,Boutique
CMD01218,2,CL0198,PR0019,2025-06-05,5,10.99,0,Sud,Livrée,Boutique
CMD01218,3,CL0198,PR0019,2025-06-05,3,23.61,0,Sud,Livrée,Mobile
CMD01219,1,CL0164,PR0001,2024-03-11,4,4.07,0,Est,Livrée,Mobile
CMD01219,2,CL0164,PR0013,2024-03-11,2,17.25,0,Est,Livrée,Mobile
CMD01220,1,CL0133,PR0008,2025-02-17,5,25.32,0,Nord,Livrée,Boutique
CMD01220,2,CL0133,PR0031,2025-02-17,3,40.47,0,Nord,Livrée,Mobile
CMD01220,3,CL0133,PR0017,2025-02-17,1,15.87,0,Nord,Annulée,Boutique
CMD01220,4,CL0133,PR0038,2025-02-17,5,33.62,0.07,Nord,Livrée,En ligne
CMD01221,1,CL0051,PR0005,2024-06-26,3,30.48,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD01221,2,CL0051,PR0017,2024-06-26,1,30.98,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD01221,3,CL0051,PR0036,2024-06-26,4,13.73,0.08,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD01222,1,CL0123,PR0029,2024-07-09,5,21.19,0.27,Est,Livrée,En ligne
CMD01222,2,CL0123,PR0041,2024-07-09,5,8.22,0,Est,Livrée,En ligne
CMD01223,1,CL0002,PR0050,2024-06-21,5,18.90,0,Occitanie,Annulée,Boutique
CMD01224,1,CL0077,PR0048,2025-09-20,4,3.85,0.13,Ouest,Livrée,Boutique
CMD01225,1,CL0099,PR0029,2025-06-06,2,20.48,0,Est,Livrée,Mobile
CMD01225,2,CL0099,PR0033,2025-06-06,2,14.90,0.03,Est,Livrée,En ligne
CMD01225,3,CL0099,PR0002,2025-06-06,5,38.67,0,Est,Livrée,Boutique
